text,entities
"Responsible for developing and optimizing advanced IT solutions. Works with Network Monitoring, MLOps, Azure, Agile, Ansible to ensure innovation, security, and efficiency. Expected to have experience in Go, Swift, C++, Data Visualization.","[{'start': 76, 'end': 94, 'label': 'SKILL'}, {'start': 96, 'end': 101, 'label': 'SKILL'}, {'start': 103, 'end': 108, 'label': 'SKILL'}, {'start': 110, 'end': 115, 'label': 'SKILL'}, {'start': 117, 'end': 124, 'label': 'SKILL'}, {'start': 204, 'end': 206, 'label': 'SKILL'}, {'start': 208, 'end': 213, 'label': 'SKILL'}, {'start': 215, 'end': 218, 'label': 'SKILL'}, {'start': 220, 'end': 238, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with Ruby, TensorFlow, Penetration Testing, Network Monitoring, REST APIs to ensure innovation, security, and efficiency. Expected to have experience in BigQuery, TCP/IP, NoSQL, Go, Data Visualization.","[{'start': 76, 'end': 80, 'label': 'SKILL'}, {'start': 82, 'end': 92, 'label': 'SKILL'}, {'start': 94, 'end': 113, 'label': 'SKILL'}, {'start': 115, 'end': 133, 'label': 'SKILL'}, {'start': 135, 'end': 144, 'label': 'SKILL'}, {'start': 224, 'end': 232, 'label': 'SKILL'}, {'start': 234, 'end': 240, 'label': 'SKILL'}, {'start': 242, 'end': 247, 'label': 'SKILL'}, {'start': 249, 'end': 251, 'label': 'SKILL'}, {'start': 253, 'end': 271, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with Risk Assessment, TensorFlow, AWS, Google Cloud, JavaScript to improve system efficiency and functionality. Expected to have experience in Firewalls, Java, Network Monitoring, NoSQL.","[{'start': 77, 'end': 92, 'label': 'SKILL'}, {'start': 94, 'end': 104, 'label': 'SKILL'}, {'start': 106, 'end': 109, 'label': 'SKILL'}, {'start': 111, 'end': 123, 'label': 'SKILL'}, {'start': 125, 'end': 135, 'label': 'SKILL'}, {'start': 215, 'end': 224, 'label': 'SKILL'}, {'start': 125, 'end': 129, 'label': 'SKILL'}, {'start': 226, 'end': 230, 'label': 'SKILL'}, {'start': 232, 'end': 250, 'label': 'SKILL'}, {'start': 252, 'end': 257, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with Azure, Data Warehousing, AWS, ETL, Google Cloud to improve system efficiency and functionality. Expected to have experience in C++, Microservices, SIEM, Terraform, Network Monitoring.","[{'start': 77, 'end': 82, 'label': 'SKILL'}, {'start': 84, 'end': 100, 'label': 'SKILL'}, {'start': 102, 'end': 105, 'label': 'SKILL'}, {'start': 107, 'end': 110, 'label': 'SKILL'}, {'start': 112, 'end': 124, 'label': 'SKILL'}, {'start': 204, 'end': 207, 'label': 'SKILL'}, {'start': 209, 'end': 222, 'label': 'SKILL'}, {'start': 224, 'end': 228, 'label': 'SKILL'}, {'start': 230, 'end': 239, 'label': 'SKILL'}, {'start': 241, 'end': 259, 'label': 'SKILL'}]"
"Responsible for developing, optimizing, and securing IT systems. Works with Azure, Agile, Encryption, Routing & Switching, Design Patterns to enhance system performance and reliability. Expected to have experience in Version Control, Ansible, Ruby, Rust.","[{'start': 76, 'end': 81, 'label': 'SKILL'}, {'start': 83, 'end': 88, 'label': 'SKILL'}, {'start': 90, 'end': 100, 'label': 'SKILL'}, {'start': 102, 'end': 121, 'label': 'SKILL'}, {'start': 123, 'end': 138, 'label': 'SKILL'}, {'start': 217, 'end': 232, 'label': 'SKILL'}, {'start': 234, 'end': 241, 'label': 'SKILL'}, {'start': 243, 'end': 247, 'label': 'SKILL'}, {'start': 249, 'end': 253, 'label': 'SKILL'}]"
"Responsible for developing, optimizing, and securing IT systems. Works with Agile, TensorFlow, Swift, JavaScript, MLOps to enhance system performance and reliability. Expected to have experience in SIEM, Python, Data Cleaning, Penetration Testing, NoSQL.","[{'start': 76, 'end': 81, 'label': 'SKILL'}, {'start': 83, 'end': 93, 'label': 'SKILL'}, {'start': 95, 'end': 100, 'label': 'SKILL'}, {'start': 102, 'end': 112, 'label': 'SKILL'}, {'start': 114, 'end': 119, 'label': 'SKILL'}, {'start': 198, 'end': 202, 'label': 'SKILL'}, {'start': 204, 'end': 210, 'label': 'SKILL'}, {'start': 212, 'end': 225, 'label': 'SKILL'}, {'start': 227, 'end': 246, 'label': 'SKILL'}, {'start': 248, 'end': 253, 'label': 'SKILL'}]"
"The Network Security Engineer is responsible for designing, developing, and implementing innovative solutions that meet business needs. This role requires expertise in Cybersecurity, Penetration Testing, Network Security, as well as proficiency in cloud computing, automation, and security best practices. Key expectations include collaborating with cross-functional teams, ensuring system reliability, optimizing performance, and staying ahead of emerging technology trends. Other responsibilities involve troubleshooting issues, improving workflows, documenting processes, and adhering to industry standards to enhance security and efficiency.","[{'start': 168, 'end': 181, 'label': 'SKILL'}, {'start': 183, 'end': 202, 'label': 'SKILL'}, {'start': 4, 'end': 20, 'label': 'SKILL'}, {'start': 204, 'end': 220, 'label': 'SKILL'}]"
"The Blockchain Security Engineer is responsible for designing, developing, and implementing innovative solutions that meet business needs. This role requires expertise in Python, PyTorch, TensorFlow, as well as proficiency in cloud computing, automation, and security best practices. Key expectations include collaborating with cross-functional teams, ensuring system reliability, optimizing performance, and staying ahead of emerging technology trends. Other responsibilities involve troubleshooting issues, improving workflows, documenting processes, and adhering to industry standards to enhance security and efficiency.","[{'start': 171, 'end': 177, 'label': 'SKILL'}, {'start': 179, 'end': 186, 'label': 'SKILL'}, {'start': 188, 'end': 198, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with Cisco Networking, Routing & Switching, Network Security, MLOps, C++ to improve system efficiency and functionality. Expected to have experience in REST APIs, Terraform, SQL, Network Monitoring, Design Patterns.","[{'start': 77, 'end': 93, 'label': 'SKILL'}, {'start': 95, 'end': 114, 'label': 'SKILL'}, {'start': 116, 'end': 132, 'label': 'SKILL'}, {'start': 134, 'end': 139, 'label': 'SKILL'}, {'start': 141, 'end': 144, 'label': 'SKILL'}, {'start': 224, 'end': 233, 'label': 'SKILL'}, {'start': 235, 'end': 244, 'label': 'SKILL'}, {'start': 246, 'end': 249, 'label': 'SKILL'}, {'start': 251, 'end': 269, 'label': 'SKILL'}, {'start': 271, 'end': 286, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with Cisco Networking, Risk Assessment, TensorFlow, Network Security, Scikit-learn to improve system efficiency and functionality. Expected to have experience in Version Control, Terraform, Ruby, CI/CD, Reinforcement Learning.","[{'start': 77, 'end': 93, 'label': 'SKILL'}, {'start': 95, 'end': 110, 'label': 'SKILL'}, {'start': 112, 'end': 122, 'label': 'SKILL'}, {'start': 124, 'end': 140, 'label': 'SKILL'}, {'start': 142, 'end': 154, 'label': 'SKILL'}, {'start': 234, 'end': 249, 'label': 'SKILL'}, {'start': 251, 'end': 260, 'label': 'SKILL'}, {'start': 262, 'end': 266, 'label': 'SKILL'}, {'start': 268, 'end': 273, 'label': 'SKILL'}, {'start': 275, 'end': 297, 'label': 'SKILL'}]"
"The Healthcare IT Specialist is responsible for designing, developing, and implementing innovative solutions that meet business needs. This role requires expertise in Python, PyTorch, TensorFlow, as well as proficiency in cloud computing, automation, and security best practices. Key expectations include collaborating with cross-functional teams, ensuring system reliability, optimizing performance, and staying ahead of emerging technology trends. Other responsibilities involve troubleshooting issues, improving workflows, documenting processes, and adhering to industry standards to enhance security and efficiency.","[{'start': 167, 'end': 173, 'label': 'SKILL'}, {'start': 175, 'end': 182, 'label': 'SKILL'}, {'start': 184, 'end': 194, 'label': 'SKILL'}]"
"Responsible for designing and developing innovative IT solutions. Works with CI/CD, Network Monitoring, MLOps, Go, Swift to ensure efficiency, security, and performance. Expected to have experience in C++, Docker, JavaScript.","[{'start': 77, 'end': 82, 'label': 'SKILL'}, {'start': 84, 'end': 102, 'label': 'SKILL'}, {'start': 104, 'end': 109, 'label': 'SKILL'}, {'start': 111, 'end': 113, 'label': 'SKILL'}, {'start': 115, 'end': 120, 'label': 'SKILL'}, {'start': 201, 'end': 204, 'label': 'SKILL'}, {'start': 206, 'end': 212, 'label': 'SKILL'}, {'start': 214, 'end': 224, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with Version Control, Azure, Reinforcement Learning, Agile, Network Security to ensure innovation, security, and efficiency. Expected to have experience in Kubernetes, C++, Wireless Security, Docker, SCRUM.","[{'start': 76, 'end': 91, 'label': 'SKILL'}, {'start': 93, 'end': 98, 'label': 'SKILL'}, {'start': 100, 'end': 122, 'label': 'SKILL'}, {'start': 124, 'end': 129, 'label': 'SKILL'}, {'start': 131, 'end': 147, 'label': 'SKILL'}, {'start': 227, 'end': 237, 'label': 'SKILL'}, {'start': 239, 'end': 242, 'label': 'SKILL'}, {'start': 244, 'end': 261, 'label': 'SKILL'}, {'start': 263, 'end': 269, 'label': 'SKILL'}, {'start': 271, 'end': 276, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with Cisco Networking, Wireless Security, Swift, Firewalls, Version Control to improve system efficiency and functionality. Expected to have experience in REST APIs, Ansible, Network Monitoring, Design Patterns.","[{'start': 77, 'end': 93, 'label': 'SKILL'}, {'start': 95, 'end': 112, 'label': 'SKILL'}, {'start': 114, 'end': 119, 'label': 'SKILL'}, {'start': 121, 'end': 130, 'label': 'SKILL'}, {'start': 132, 'end': 147, 'label': 'SKILL'}, {'start': 227, 'end': 236, 'label': 'SKILL'}, {'start': 238, 'end': 245, 'label': 'SKILL'}, {'start': 247, 'end': 265, 'label': 'SKILL'}, {'start': 267, 'end': 282, 'label': 'SKILL'}]"
"Responsible for developing, optimizing, and securing IT systems. Works with Data Warehousing, Agile, TensorFlow, Data Visualization, Kubernetes to enhance system performance and reliability. Expected to have experience in Ansible, Terraform, BigQuery, Go.","[{'start': 76, 'end': 92, 'label': 'SKILL'}, {'start': 94, 'end': 99, 'label': 'SKILL'}, {'start': 101, 'end': 111, 'label': 'SKILL'}, {'start': 113, 'end': 131, 'label': 'SKILL'}, {'start': 133, 'end': 143, 'label': 'SKILL'}, {'start': 222, 'end': 229, 'label': 'SKILL'}, {'start': 231, 'end': 240, 'label': 'SKILL'}, {'start': 242, 'end': 250, 'label': 'SKILL'}, {'start': 252, 'end': 254, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with Ruby, Encryption, CI/CD, REST APIs, Cisco Networking to ensure innovation, security, and efficiency. Expected to have experience in Routing & Switching, Kubernetes, SIEM, Terraform.","[{'start': 76, 'end': 80, 'label': 'SKILL'}, {'start': 82, 'end': 92, 'label': 'SKILL'}, {'start': 94, 'end': 99, 'label': 'SKILL'}, {'start': 101, 'end': 110, 'label': 'SKILL'}, {'start': 112, 'end': 128, 'label': 'SKILL'}, {'start': 208, 'end': 227, 'label': 'SKILL'}, {'start': 229, 'end': 239, 'label': 'SKILL'}, {'start': 241, 'end': 245, 'label': 'SKILL'}, {'start': 247, 'end': 256, 'label': 'SKILL'}]"
"Responsible for developing, optimizing, and securing IT systems. Works with TCP/IP, Data Warehousing, ETL, Google Cloud, Python to enhance system performance and reliability. Expected to have experience in Version Control, Ruby, BigQuery, Go, Reinforcement Learning.","[{'start': 76, 'end': 82, 'label': 'SKILL'}, {'start': 84, 'end': 100, 'label': 'SKILL'}, {'start': 102, 'end': 105, 'label': 'SKILL'}, {'start': 107, 'end': 119, 'label': 'SKILL'}, {'start': 121, 'end': 127, 'label': 'SKILL'}, {'start': 206, 'end': 221, 'label': 'SKILL'}, {'start': 223, 'end': 227, 'label': 'SKILL'}, {'start': 229, 'end': 237, 'label': 'SKILL'}, {'start': 107, 'end': 109, 'label': 'SKILL'}, {'start': 239, 'end': 241, 'label': 'SKILL'}, {'start': 243, 'end': 265, 'label': 'SKILL'}]"
"Responsible for designing and developing innovative IT solutions. Works with Ruby, SCRUM, REST APIs, Rust, Firewalls to ensure efficiency, security, and performance. Expected to have experience in NoSQL, C++, Terraform, Version Control.","[{'start': 77, 'end': 81, 'label': 'SKILL'}, {'start': 83, 'end': 88, 'label': 'SKILL'}, {'start': 90, 'end': 99, 'label': 'SKILL'}, {'start': 101, 'end': 105, 'label': 'SKILL'}, {'start': 107, 'end': 116, 'label': 'SKILL'}, {'start': 197, 'end': 202, 'label': 'SKILL'}, {'start': 204, 'end': 207, 'label': 'SKILL'}, {'start': 209, 'end': 218, 'label': 'SKILL'}, {'start': 220, 'end': 235, 'label': 'SKILL'}]"
"Responsible for designing and developing innovative IT solutions. Works with TensorFlow, Microservices, Java, Python, Routing & Switching to ensure efficiency, security, and performance. Expected to have experience in Ansible, Deep Learning, Design Patterns, Go, Version Control.","[{'start': 77, 'end': 87, 'label': 'SKILL'}, {'start': 89, 'end': 102, 'label': 'SKILL'}, {'start': 104, 'end': 108, 'label': 'SKILL'}, {'start': 110, 'end': 116, 'label': 'SKILL'}, {'start': 118, 'end': 137, 'label': 'SKILL'}, {'start': 218, 'end': 225, 'label': 'SKILL'}, {'start': 227, 'end': 240, 'label': 'SKILL'}, {'start': 242, 'end': 257, 'label': 'SKILL'}, {'start': 259, 'end': 261, 'label': 'SKILL'}, {'start': 263, 'end': 278, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with Penetration Testing, Java, Python, Kotlin, Google Cloud to ensure innovation, security, and efficiency. Expected to have experience in PyTorch, ETL, C++, Terraform.","[{'start': 76, 'end': 95, 'label': 'SKILL'}, {'start': 97, 'end': 101, 'label': 'SKILL'}, {'start': 103, 'end': 109, 'label': 'SKILL'}, {'start': 111, 'end': 117, 'label': 'SKILL'}, {'start': 119, 'end': 131, 'label': 'SKILL'}, {'start': 211, 'end': 218, 'label': 'SKILL'}, {'start': 220, 'end': 223, 'label': 'SKILL'}, {'start': 225, 'end': 228, 'label': 'SKILL'}, {'start': 230, 'end': 239, 'label': 'SKILL'}]"
"Responsible for designing and developing innovative IT solutions. Works with Ruby, Encryption, Deep Learning, Data Cleaning, TCP/IP to ensure efficiency, security, and performance. Expected to have experience in Go, Swift, Wireless Security, Docker, Version Control.","[{'start': 77, 'end': 81, 'label': 'SKILL'}, {'start': 83, 'end': 93, 'label': 'SKILL'}, {'start': 95, 'end': 108, 'label': 'SKILL'}, {'start': 110, 'end': 123, 'label': 'SKILL'}, {'start': 125, 'end': 131, 'label': 'SKILL'}, {'start': 212, 'end': 214, 'label': 'SKILL'}, {'start': 216, 'end': 221, 'label': 'SKILL'}, {'start': 223, 'end': 240, 'label': 'SKILL'}, {'start': 242, 'end': 248, 'label': 'SKILL'}, {'start': 250, 'end': 265, 'label': 'SKILL'}]"
"Responsible for designing and developing innovative IT solutions. Works with Data Warehousing, Cisco Networking, Azure, Risk Assessment, Network Security to ensure efficiency, security, and performance. Expected to have experience in Kubernetes, Go, Version Control.","[{'start': 77, 'end': 93, 'label': 'SKILL'}, {'start': 95, 'end': 111, 'label': 'SKILL'}, {'start': 113, 'end': 118, 'label': 'SKILL'}, {'start': 120, 'end': 135, 'label': 'SKILL'}, {'start': 137, 'end': 153, 'label': 'SKILL'}, {'start': 234, 'end': 244, 'label': 'SKILL'}, {'start': 246, 'end': 248, 'label': 'SKILL'}, {'start': 250, 'end': 265, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with Microservices, AWS, Data Warehousing, REST APIs, Cisco Networking to ensure innovation, security, and efficiency. Expected to have experience in BigQuery, Reinforcement Learning, Ansible, Swift.","[{'start': 76, 'end': 89, 'label': 'SKILL'}, {'start': 91, 'end': 94, 'label': 'SKILL'}, {'start': 96, 'end': 112, 'label': 'SKILL'}, {'start': 114, 'end': 123, 'label': 'SKILL'}, {'start': 125, 'end': 141, 'label': 'SKILL'}, {'start': 221, 'end': 229, 'label': 'SKILL'}, {'start': 231, 'end': 253, 'label': 'SKILL'}, {'start': 255, 'end': 262, 'label': 'SKILL'}, {'start': 264, 'end': 269, 'label': 'SKILL'}]"
"Responsible for developing, optimizing, and securing IT systems. Works with Cisco Networking, AWS, Google Cloud, Swift, Scikit-learn to enhance system performance and reliability. Expected to have experience in Firewalls, C++, Microservices, Data Visualization, Network Monitoring.","[{'start': 76, 'end': 92, 'label': 'SKILL'}, {'start': 94, 'end': 97, 'label': 'SKILL'}, {'start': 99, 'end': 111, 'label': 'SKILL'}, {'start': 113, 'end': 118, 'label': 'SKILL'}, {'start': 120, 'end': 132, 'label': 'SKILL'}, {'start': 211, 'end': 220, 'label': 'SKILL'}, {'start': 222, 'end': 225, 'label': 'SKILL'}, {'start': 227, 'end': 240, 'label': 'SKILL'}, {'start': 242, 'end': 260, 'label': 'SKILL'}, {'start': 262, 'end': 280, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with Azure, Data Warehousing, Google Cloud, Network Security, REST APIs to improve system efficiency and functionality. Expected to have experience in Deep Learning, SQL, Go.","[{'start': 77, 'end': 82, 'label': 'SKILL'}, {'start': 84, 'end': 100, 'label': 'SKILL'}, {'start': 102, 'end': 114, 'label': 'SKILL'}, {'start': 116, 'end': 132, 'label': 'SKILL'}, {'start': 134, 'end': 143, 'label': 'SKILL'}, {'start': 223, 'end': 236, 'label': 'SKILL'}, {'start': 238, 'end': 241, 'label': 'SKILL'}, {'start': 102, 'end': 104, 'label': 'SKILL'}, {'start': 243, 'end': 245, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with Encryption, SQL, Cisco Networking, Azure, Deep Learning to ensure innovation, security, and efficiency. Expected to have experience in NoSQL, Wireless Security.","[{'start': 76, 'end': 86, 'label': 'SKILL'}, {'start': 88, 'end': 91, 'label': 'SKILL'}, {'start': 213, 'end': 216, 'label': 'SKILL'}, {'start': 93, 'end': 109, 'label': 'SKILL'}, {'start': 111, 'end': 116, 'label': 'SKILL'}, {'start': 118, 'end': 131, 'label': 'SKILL'}, {'start': 211, 'end': 216, 'label': 'SKILL'}, {'start': 218, 'end': 235, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with Data Warehousing, AWS, ETL, Docker, Network Security to improve system efficiency and functionality. Expected to have experience in Terraform, Go.","[{'start': 77, 'end': 93, 'label': 'SKILL'}, {'start': 95, 'end': 98, 'label': 'SKILL'}, {'start': 100, 'end': 103, 'label': 'SKILL'}, {'start': 105, 'end': 111, 'label': 'SKILL'}, {'start': 113, 'end': 129, 'label': 'SKILL'}, {'start': 209, 'end': 218, 'label': 'SKILL'}, {'start': 220, 'end': 222, 'label': 'SKILL'}]"
"Responsible for designing and developing innovative IT solutions. Works with Encryption, Penetration Testing, Data Warehousing, Network Monitoring, Azure to ensure efficiency, security, and performance. Expected to have experience in Network Security, NoSQL, Data Visualization, Version Control.","[{'start': 77, 'end': 87, 'label': 'SKILL'}, {'start': 89, 'end': 108, 'label': 'SKILL'}, {'start': 110, 'end': 126, 'label': 'SKILL'}, {'start': 128, 'end': 146, 'label': 'SKILL'}, {'start': 148, 'end': 153, 'label': 'SKILL'}, {'start': 234, 'end': 250, 'label': 'SKILL'}, {'start': 252, 'end': 257, 'label': 'SKILL'}, {'start': 259, 'end': 277, 'label': 'SKILL'}, {'start': 279, 'end': 294, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with Azure, PyTorch, Google Cloud, Firewalls, REST APIs to improve system efficiency and functionality. Expected to have experience in Kubernetes, BigQuery, Network Monitoring, Rust.","[{'start': 77, 'end': 82, 'label': 'SKILL'}, {'start': 84, 'end': 91, 'label': 'SKILL'}, {'start': 93, 'end': 105, 'label': 'SKILL'}, {'start': 107, 'end': 116, 'label': 'SKILL'}, {'start': 118, 'end': 127, 'label': 'SKILL'}, {'start': 207, 'end': 217, 'label': 'SKILL'}, {'start': 219, 'end': 227, 'label': 'SKILL'}, {'start': 229, 'end': 247, 'label': 'SKILL'}, {'start': 249, 'end': 253, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with TCP/IP, Azure, Risk Assessment, C#, Docker to improve system efficiency and functionality. Expected to have experience in Microservices, MLOps, Network Monitoring.","[{'start': 77, 'end': 83, 'label': 'SKILL'}, {'start': 85, 'end': 90, 'label': 'SKILL'}, {'start': 92, 'end': 107, 'label': 'SKILL'}, {'start': 109, 'end': 111, 'label': 'SKILL'}, {'start': 113, 'end': 119, 'label': 'SKILL'}, {'start': 199, 'end': 212, 'label': 'SKILL'}, {'start': 214, 'end': 219, 'label': 'SKILL'}, {'start': 221, 'end': 239, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with Version Control, Java, SQL, BigQuery, MLOps to ensure innovation, security, and efficiency. Expected to have experience in Deep Learning, C#, Design Patterns, Firewalls, JavaScript.","[{'start': 76, 'end': 91, 'label': 'SKILL'}, {'start': 93, 'end': 97, 'label': 'SKILL'}, {'start': 246, 'end': 250, 'label': 'SKILL'}, {'start': 99, 'end': 102, 'label': 'SKILL'}, {'start': 104, 'end': 112, 'label': 'SKILL'}, {'start': 114, 'end': 119, 'label': 'SKILL'}, {'start': 199, 'end': 212, 'label': 'SKILL'}, {'start': 214, 'end': 216, 'label': 'SKILL'}, {'start': 218, 'end': 233, 'label': 'SKILL'}, {'start': 235, 'end': 244, 'label': 'SKILL'}, {'start': 246, 'end': 256, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with TCP/IP, Agile, TensorFlow, Scikit-learn, Version Control to improve system efficiency and functionality. Expected to have experience in CI/CD, SQL, Reinforcement Learning.","[{'start': 77, 'end': 83, 'label': 'SKILL'}, {'start': 85, 'end': 90, 'label': 'SKILL'}, {'start': 92, 'end': 102, 'label': 'SKILL'}, {'start': 104, 'end': 116, 'label': 'SKILL'}, {'start': 118, 'end': 133, 'label': 'SKILL'}, {'start': 213, 'end': 218, 'label': 'SKILL'}, {'start': 220, 'end': 223, 'label': 'SKILL'}, {'start': 225, 'end': 247, 'label': 'SKILL'}]"
"Responsible for designing, developing, and maintaining solutions. Works with Agile, Routing & Switching, MLOps, C++, Data Visualization to improve system efficiency and functionality. Expected to have experience in Kubernetes, BigQuery, Go, NoSQL.","[{'start': 77, 'end': 82, 'label': 'SKILL'}, {'start': 84, 'end': 103, 'label': 'SKILL'}, {'start': 105, 'end': 110, 'label': 'SKILL'}, {'start': 112, 'end': 115, 'label': 'SKILL'}, {'start': 117, 'end': 135, 'label': 'SKILL'}, {'start': 215, 'end': 225, 'label': 'SKILL'}, {'start': 227, 'end': 235, 'label': 'SKILL'}, {'start': 237, 'end': 239, 'label': 'SKILL'}, {'start': 241, 'end': 246, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with Cisco Networking, Azure, MLOps, Reinforcement Learning, Risk Assessment to ensure innovation, security, and efficiency. Expected to have experience in Data Cleaning, TCP/IP, Docker, Version Control.","[{'start': 76, 'end': 92, 'label': 'SKILL'}, {'start': 94, 'end': 99, 'label': 'SKILL'}, {'start': 101, 'end': 106, 'label': 'SKILL'}, {'start': 108, 'end': 130, 'label': 'SKILL'}, {'start': 132, 'end': 147, 'label': 'SKILL'}, {'start': 227, 'end': 240, 'label': 'SKILL'}, {'start': 242, 'end': 248, 'label': 'SKILL'}, {'start': 250, 'end': 256, 'label': 'SKILL'}, {'start': 258, 'end': 273, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with TensorFlow, Microservices, Version Control, Network Monitoring, Kotlin to ensure innovation, security, and efficiency. Expected to have experience in Google Cloud, TCP/IP, Go, SCRUM.","[{'start': 76, 'end': 86, 'label': 'SKILL'}, {'start': 88, 'end': 101, 'label': 'SKILL'}, {'start': 103, 'end': 118, 'label': 'SKILL'}, {'start': 120, 'end': 138, 'label': 'SKILL'}, {'start': 140, 'end': 146, 'label': 'SKILL'}, {'start': 226, 'end': 238, 'label': 'SKILL'}, {'start': 240, 'end': 246, 'label': 'SKILL'}, {'start': 226, 'end': 228, 'label': 'SKILL'}, {'start': 248, 'end': 250, 'label': 'SKILL'}, {'start': 252, 'end': 257, 'label': 'SKILL'}]"
"Responsible for designing and developing innovative IT solutions. Works with Microservices, Encryption, Cisco Networking, Python, Ansible to ensure efficiency, security, and performance. Expected to have experience in Go, Wireless Security, Terraform, Data Visualization, SCRUM.","[{'start': 77, 'end': 90, 'label': 'SKILL'}, {'start': 92, 'end': 102, 'label': 'SKILL'}, {'start': 104, 'end': 120, 'label': 'SKILL'}, {'start': 122, 'end': 128, 'label': 'SKILL'}, {'start': 130, 'end': 137, 'label': 'SKILL'}, {'start': 218, 'end': 220, 'label': 'SKILL'}, {'start': 222, 'end': 239, 'label': 'SKILL'}, {'start': 241, 'end': 250, 'label': 'SKILL'}, {'start': 252, 'end': 270, 'label': 'SKILL'}, {'start': 272, 'end': 277, 'label': 'SKILL'}]"
"Responsible for designing and developing innovative IT solutions. Works with Microservices, Java, Kotlin, Python, MLOps to ensure efficiency, security, and performance. Expected to have experience in Kubernetes, Terraform, Scikit-learn, Docker, Version Control.","[{'start': 77, 'end': 90, 'label': 'SKILL'}, {'start': 92, 'end': 96, 'label': 'SKILL'}, {'start': 98, 'end': 104, 'label': 'SKILL'}, {'start': 106, 'end': 112, 'label': 'SKILL'}, {'start': 114, 'end': 119, 'label': 'SKILL'}, {'start': 200, 'end': 210, 'label': 'SKILL'}, {'start': 212, 'end': 221, 'label': 'SKILL'}, {'start': 223, 'end': 235, 'label': 'SKILL'}, {'start': 237, 'end': 243, 'label': 'SKILL'}, {'start': 245, 'end': 260, 'label': 'SKILL'}]"
"Responsible for designing and developing innovative IT solutions. Works with Penetration Testing, CI/CD, SQL, Kotlin, Data Cleaning to ensure efficiency, security, and performance. Expected to have experience in NoSQL, Swift, C++, Terraform.","[{'start': 77, 'end': 96, 'label': 'SKILL'}, {'start': 98, 'end': 103, 'label': 'SKILL'}, {'start': 105, 'end': 108, 'label': 'SKILL'}, {'start': 214, 'end': 217, 'label': 'SKILL'}, {'start': 110, 'end': 116, 'label': 'SKILL'}, {'start': 118, 'end': 131, 'label': 'SKILL'}, {'start': 212, 'end': 217, 'label': 'SKILL'}, {'start': 219, 'end': 224, 'label': 'SKILL'}, {'start': 226, 'end': 229, 'label': 'SKILL'}, {'start': 231, 'end': 240, 'label': 'SKILL'}]"
"Responsible for designing and developing innovative IT solutions. Works with TensorFlow, CI/CD, BigQuery, Agile, TCP/IP to ensure efficiency, security, and performance. Expected to have experience in Kubernetes, Go, Wireless Security, Terraform.","[{'start': 77, 'end': 87, 'label': 'SKILL'}, {'start': 89, 'end': 94, 'label': 'SKILL'}, {'start': 96, 'end': 104, 'label': 'SKILL'}, {'start': 106, 'end': 111, 'label': 'SKILL'}, {'start': 113, 'end': 119, 'label': 'SKILL'}, {'start': 200, 'end': 210, 'label': 'SKILL'}, {'start': 212, 'end': 214, 'label': 'SKILL'}, {'start': 216, 'end': 233, 'label': 'SKILL'}, {'start': 235, 'end': 244, 'label': 'SKILL'}]"
"Responsible for developing and optimizing advanced IT solutions. Works with Encryption, Microservices, Kotlin, PyTorch, Risk Assessment to ensure innovation, security, and efficiency. Expected to have experience in Wireless Security, Data Visualization, Scikit-learn.","[{'start': 76, 'end': 86, 'label': 'SKILL'}, {'start': 88, 'end': 101, 'label': 'SKILL'}, {'start': 103, 'end': 109, 'label': 'SKILL'}, {'start': 111, 'end': 118, 'label': 'SKILL'}, {'start': 120, 'end': 135, 'label': 'SKILL'}, {'start': 215, 'end': 232, 'label': 'SKILL'}, {'start': 234, 'end': 252, 'label': 'SKILL'}, {'start': 254, 'end': 266, 'label': 'SKILL'}]"
